央视卫视,#genre#
爱奇艺_温情影院,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_chenglong_1080p_t10/c15_lb_chenglong_1080p_t10.m3u8
爱奇艺_周末影院,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_fengxiaogang_1080p_t10/c16_lb_fengxiaogang_1080p_t10.m3u8
爱奇艺_婚姻剧场,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_hunyinjuchang_1080p_t10/c16_lb_hunyinjuchang_1080p_t10.m3u8
爱奇艺_权谋剧场,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_quanmojuchang_1080p_t10/c16_lb_quanmojuchang_1080p_t10.m3u8
爱奇艺_经典重温,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_jingdianjuchang_1080p_t10/c16_lb_jingdianjuchang_1080p_t10.m3u8
爱奇艺_谍战剧场,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_diezhanjuchang_1080p_t10/c16_lb_diezhanjuchang_1080p_t10.m3u8
爱奇艺_老剧超清修复,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_longmenbiaoju_1080p_t10/c16_lb_longmenbiaoju_1080p_t10.m3u8
爱奇艺_收视冠军,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_dajuchongwen_1080p_t10/c15_lb_dajuchongwen_1080p_t10.m3u8
爱奇艺_仙侠玄幻,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_qingshenshenyumengmeng_1080p_t10/c15_lb_qingshenshenyumengmeng_1080p_t10.m3u8
爱奇艺_青春剧场,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_weizhangzhe_1080p_t10/c15_lb_weizhangzhe_1080p_t10.m3u8
爱奇艺_宫廷正剧,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_niandaijuchang_1080p_t10/c15_lb_niandaijuchang_1080p_t10.m3u8
爱奇艺_抗战剧场,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_kangzhanjuchang_1080p_t10/c15_lb_kangzhanjuchang_1080p_t10.m3u8
爱奇艺_热播电视剧,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_reboju_1080p_t10/c15_lb_reboju_1080p_t10.m3u8

华数,#genre#
华数2,http://hls-ott-zhibo.wasu.tv/live/180/index.m3u8
华数3,http://hls-ott-zhibo.wasu.tv/live/186/index.m3u8
华数7,http://hls-ott-zhibo.wasu.tv/live/353/index.m3u8
华数9,http://hls-ott-zhibo.wasu.tv/live/369/index.m3u8
华数10,http://hls-ott-zhibo.wasu.tv/live/394/index.m3u8
华数11,http://hls-ott-zhibo.wasu.tv/live/403/index.m3u8
华数12,http://hls-ott-zhibo.wasu.tv/live/418/index.m3u8
华数13,http://hls-ott-zhibo.wasu.tv/live/419/index.m3u8
华数14,http://hls-ott-zhibo.wasu.tv/live/442/index.m3u8

Newtv,#genre#
Newtv精品体育,http://112.17.40.140/PLTV/88888888/224/3221226819/index.m3u8
Newtv精品电影,http://111.40.205.87/PLTV/88888888/224/3221225667/index.m3u8
Newtv明星大片,http://112.17.40.140/PLTV/88888888/224/3221226751/index.m3u8
Newtv惊悚悬疑,http://111.40.205.87/PLTV/88888888/224/3221225665/index.m3u8
Newtv健康有约,http://111.40.205.87/PLTV/88888888/224/3221225673/index.m3u8
Newtv家庭剧场,http://111.40.205.87/PLTV/88888888/224/3221225677/index.m3u8

网络,#genre#
黑莓动画,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225914/1.m3u8
黑莓电竞,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225931/1.m3u8
黑莓电影,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225927/1.m3u8
峨眉电影,http://scgctvshow.sctv.com/hdlive/emei/1.m3u8
超级电影,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226233/1.m3u8
超级综艺,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226231/1.m3u8
超级综艺,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226232/1.m3u8
超级剧集,http://111.13.111.167/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225864/1.m3u8
中国功夫,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226298/1.m3u8
金牌综艺,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226296/1.m3u8
农业致富,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226304/1.m3u8
潮妈辣婆,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226286/1.m3u8
炫舞未来,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226248/1.m3u8
明星大片,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226295/1.m3u8
自由搏击,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226297/1.m3u8
海外综合,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226302/1.m3u8
惊梀悬疑,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226294/1.m3u8
爱情喜剧,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226299/1.m3u8
精品记录,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226293/1.m3u8
精品体育,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226328/1.m3u8
精品大剧,http://111.13.111.167/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226331/1.m3u8
古装剧场,http://111.13.111.167/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226323/1.m3u8
军旅剧场,http://111.13.111.167/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226324/1.m3u8
军事评论,http://111.13.111.167/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226326/1.m3u8
健康有约,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225919/1.m3u8
家庭剧场,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225918/1.m3u8
动作电影,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226288/1.m3u8
周星驰,http://aldirect.hls.huya.com/backsrc/94525224-2460685313-10568562945082523648-2789274524-10057-A-0-1_2500.m3u8?_alisec=00173f4579c71820f29285642016c908&wsTime=5e63482c&wsSecret=ae26d1a81a49067a27981004e5d47763
林正英,http://aldirect.hls.huya.com/backsrc/94525224-2460686034-10568566041753944064-2789274542-10057-A-0-1_2500.m3u8?_alisec=e20055790c80c250347fc22ca782bd17&wsTime=5e634913&wsSecret=6094344b79451a444ca978ddc766320a
成龙,http://aldirect.hls.huya.com/backsrc/94525224-2460685722-10568564701724147712-2789253838-10057-A-0-1_2500.m3u8?_alisec=7dd503972759ad3dcc62691ec519b3a5&wsTime=5e634965&wsSecret=1c034fe59a3584f4b62613a53b4864d2
吴京,http://aldirect.hls.huya.com/backsrc/30765679-2554414705-10971127618396487680-3048991636-10057-A-0-1_2500.m3u8?_alisec=7c807d4c63f6d7746e0c8abd73b7c5f4&wsTime=5e634943&wsSecret=9d63d070fa253c646f1f8a6823eb1a74
李连杰,http://al.hls.huya.com/backsrc/94525224-2460686093-10568566295157014528-2789253848-10057-A-0-1_2500.m3u8?_alisec=02d952c7e52f878bde0834864792d2af&wsTime=5e634991&wsSecret=d634ff74de6763e029ca431bae39f0de
速度与激情,http://aldirect.hls.huya.com/huyalive/29359996-2689642844-11551928052900429824-2847699142-10057-A-0-1_2500.m3u8?_alisec=39f74b5a610344992525e30adebbe1d6&wsTime=5e6349b3&wsSecret=64b9e00170639dc14cf66c8b84f82c2e
女神,http://aldirect.hls.huya.com/backsrc/94525224-2472147404-10617792251071299584-2777026638-10057-A-0-1_2500.m3u8?_alisec=a03dc98b086d30092d826100e7852210&wsTime=5e6349dc&wsSecret=e558853a90b53f8396ca180cfd2e1e9a
马东锡,http://aldirect.hls.huya.com/huyalive/94525224-2579730214-11079856901633081344-2847687536-10057-A-0-1_2500.m3u8?_alisec=c2dff67c64a6afe2f05aca9b834e8bb8&wsTime=5e634a02&wsSecret=ec1c9b2afdb9ba7309c1b9baad76d481
中国教育,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225905/1.m3u8
山东教育,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225908/1.m3u8


地方台,#genre#
长沙女性,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_349.m3u8
长沙政法,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_348.m3u8
湘潭综合,http://live.hnxttv.com:9601/live/xwzh/800K/tzwj_video.m3u8
湘潭公共,http://live.hnxttv.com:9601/live/dspd/800K/tzwj_video.m3u8
岳阳公共,http://live.hnxttv.com:9601/live/dspd/800K/tzwj_video.m3u8?auth=654837809071524@615@2E9A5FD0B225B012E3178551CF3754A8&BVUUID=C236454D-5355-2F5F-FA96-1887C72E55CE
张家界2台,http://stream.zjjrtv.com/zjjtv2/hd/live.m3u8
张家口一套,http://nlive.zjkgdcs.com:8091/live/xwzhpd.m3u8
醴陵综合,http://24tl.qingk.cn/live/llxwzh.flv
醴陵经视,http://24tl.qingk.cn/live/lljjsh.flv
攸县电视台,http://24tl.qingk.cn/live/yxxtv1.flv
衡阳县电视台,http://24tl.qingk.cn/live/hyszzhtv.flv
衡东电视台,http://24tl.qingk.cn/live/hnhdtv.flv
慈利新闻综合,http://qkqxzb.qingk.cn/live/cilixwzh.flv
华容新闻,http://qkqxzb.qingk.cn/live/huarong1.flv
南岳综合,http://qkqxzb.qingk.cn/live/hnnanyuetv.flv
江华电视台,http://qkqxzb.qingk.cn/live/jhtvsjt.flv
洪江时政,http://24tl.qingk.cn/live/hjssz.flv
湖北教育,http://live.cjyun.org/hubeitv/s10008-live-hbjy.m3u8
湖北休闲,http://live.cjyun.org/hubeitv/s10008-live-xxzn.m3u8
钟祥新闻综合,http://zhongxiang.live.cjyun.org/video/s10103-zxtv/index.m3u8
荆门新闻,http://live.jmtv.com.cn/xwzh/sd/live.m3u8
荆门教育,http://live.jmtv.com.cn/ggsh/sd/live.m3u8
荆门公共农谷,http://live.jmtv.com.cn/ngpd/sd/live.m3u8
宜昌综合,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&protocol=hls&accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&&playtoken=&programid=4200000274.m3u8
武汉外语,http://stream.appwuhan.com/6tzb/sd/live.m3u8
襄阳经济,http://xiangyang.live.cjyun.org/video/s10125-society_hd/index.m3u8
随州综合,http://34766.hlsplay.aodianyun.com/guangdianyun_34766/tv_channel_304.m3u8
孝感综合,http://xiaogan.live.cjyun.org/video/s10139-xg.flv
赤壁一套,http://hbcb.chinashadt.com:1936/live/tv1.stream/playlist.m3u8
随州农村,http://suizhou.source.cjyun.org/video/s10145-szncpd.m3u8
广东卫视,http://125.210.152.18:9090/live/GDWSHD_H265.m3u8
揭阳综合,http://livejieyang.chinamcache.com/live/zb01.m3u8
揭阳公共,http://livejieyang.chinamcache.com/live/zb02.m3u8
河源综合,http://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8
清远公共,http://stream1.0763f.com/qygg/sd/live.m3u8?_upt=dad6a4c91578916139
惠州综合,http://livehuiz.sobeycache.com/live/zb01.m3u8?auth_key=1590030432-0-0-1bbff456219cf4a695137623cd8cb183
广州综合,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=44&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
广州生活,http://aplay.gztv.com/sec/shenghuo.m3u8
广州经济,http://aplay.gztv.com/sec/jingji.m3u8
广州竞赛,http://aplay.gztv.com/sec/jingsai.m3u8
广东综艺,http://nclive.grtn.cn/4K/sd/live.m3u8
珠江频道,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=8&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
潮安综合,http://chaoan.chaoantv.com:8278/zongyi_728/playlist.m3u8
潮安影视,http://chaoan.chaoantv.com:8278/live/chaoanyingshi.m3u8
江门综合,http://dslive.grtn.cn/jmzh/sd/live.m3u8
蛇口电视台,http://218.17.99.211:5080/hls/ttsw6ccn.m3u8
汕头综合,http://dslive.grtn.cn/stzh/sd/live.m3u8
佛山综合,http://dslive.grtn.cn/fszh/sd/live.m3u8
韶关综合,http://dslive.grtn.cn/sgxwzhHD/sd/live.m3u8
东莞综合,http://dslive.grtn.cn/dgzh/sd/live.m3u8
梅州综合,http://dslive.grtn.cn/mzzh/sd/live.m3u8
湛江综合,http://dslive.grtn.cn/zjzh/sd/live.m3u8
汕尾综合,http://dslive.grtn.cn/swzh/sd/live.m3u8
云浮综合,http://dslive.grtn.cn/yfzh/sd/live.m3u8
珠海综合,http://dslive.grtn.cn/zhzh/sd/live.m3u8
广东公共频道,http://nclive.grtn.cn/ggpd/sd/live.m3u8
广东新闻频道,http://nclive.grtn.cn/xwpd/sd/live.m3u8
广东房产频道,http://nclive.grtn.cn/fcpd/sd/live.m3u8
广东国际频道,http://nclive.grtn.cn/gjpd/sd/live.m3u8
南方购物频道,http://nclive.grtn.cn/nfgw/sd/live.m3u8
高尔夫频道,http://nclive.grtn.cn/grfpd/sd/live.m3u8
广东经济科教频道,http://nclive.grtn.cn/tvs1hd/hd/live.m3u8
广东影视频道,http://nclive.grtn.cn/tvs4/sd/live.m3u8
山东卫视,http://112.17.40.140/PLTV/88888888/224/3221226410/index.m3u8
济南都市,http://ts1.ijntv.cn/jnds/sd/live.m3u8?_upt=77166fdb1578914580
济南新闻综合,http://ts1.ijntv.cn/xwhd/hd/live.m3u8?_upt=6a29580f1578914837
济南影视,http://ts1.ijntv.cn/jnyd/sd/live.m3u8?_upt=f16e45941578914456
济南娱乐,http://ts2.ijntv.cn/jnyl/sd/live.m3u8?_upt=224af31f1578914612
济南生活,http://ts2.ijntv.cn/jnsh/sd/live.m3u8?_upt=36050e871578914670
济南商务,http://ts1.ijntv.cn/jnsw/sd/live.m3u8?_upt=d13be3741578914701
济南鲁中,http://ts4.ijntv.cn/ltv1/sd/live.m3u8?_upt=222957f11578914785
济南科教,http://ts4.ijntv.cn/ltv2/sd/live.m3u8?_upt=1f8085ad1578914813
济宁教育频道,http://lives.jnnews.tv/video/s10001-JTV2/index.m3u8
济宁图文频道,http://lives.jnnews.tv/video/s10001-JTV4/index.m3u8
济宁公共频道,http://lives.jnnews.tv/video/s10001-JTV3/index.m3u8
滨州新闻,http://stream.bzcm.net/2/sd/live.m3u8
济南新闻,http://qkqxzb.qingk.cn/live/jnxw_sd.flv
莱芜综合,http://qkqxzb.qingk.cn/live/lwtv1.flv
莱芜科教,http://qkqxzb.qingk.cn/live/ltv2.flv
莱芜图文,http://qkqxzb.qingk.cn/live/ltv3.flv
德州新闻综合,http://24tl.qingk.cn/live/dzxwzh_sj.flv
德州公共,http://24tl.qingk.cn/live/dzggpd_sj.flv
德州图文,http://24tl.qingk.cn/live/dztwpd_sj.flv
邹城新闻综合,http://qkqxzb.qingk.cn/live/zcyt.flv
邹城文化生活,http://qkqxzb.qingk.cn/live/zcet.flv
冠县综合,http://qkqxzb.qingk.cn/live/gxzh.flv
禹城电视台,http://24tl.qingk.cn/live/sdyczh.flv
惠民综合,http://qkqxzb.qingk.cn/live/hmzh.flv
惠民公共文化,http://qkqxzb.qingk.cn/live/hmdj.flv
惠民影视,http://qkqxzb.qingk.cn/live/hmys.flv
乐陵新闻,http://qkqxzb.qingk.cn/live/llxwpd.flv
乐陵生活,http://qkqxzb.qingk.cn/live/llshpd.flv
乐陵党建,http://qkqxzb.qingk.cn/live/lldjpd.flv
阳谷新闻综合,http://24tl.qingk.cn/live/ygxw.flv
阳谷娱乐,http://24tl.qingk.cn/live/ygyl.flv
荣城综合,http://24tl.qingk.cn/live/rctv1.flv
荣城生活,http://24tl.qingk.cn/live/rctv2.flv
高密新闻综合,http://24tl.qingk.cn/live/gmxw.flv
寿光新闻,http://24tl.qingk.cn/live/sgxw.flv
寿光蔬菜,http://24tl.qingk.cn/live/sgsc.flv
东平新闻,http://24tl.qingk.cn/live/dptv1.flv
东平民生,http://24tl.qingk.cn/live/dptv2.flv
淄川新闻,http://24tl.qingk.cn/live/zctv-1.flv
淄川生活,http://24tl.qingk.cn/live/zctv-2.flv
滕州综合,http://24tl.qingk.cn/live/tztz1.flv
滕州民生,http://24tl.qingk.cn/live/tztz2.flv
宁津新闻综合,http://24tl.qingk.cn/live/njxw.flv
牟平新闻,http://24tl.qingk.cn/live/ytmptv1.flv
博兴新闻,http://qkqxzb.qingk.cn/live/bxxw.flv
博兴生活,http://qkqxzb.qingk.cn/live/bxsh.flv
桓台TV一,http://qkqxzb.qingk.cn/live/httv11.flv
桓台TV二,http://qkqxzb.qingk.cn/live/httv12.flv
即墨新闻综合,http://qkqxzb.qingk.cn/live/jmstv1.flv
即墨生活服务,http://qkqxzb.qingk.cn/live/jmstv2.flv
兰山电视台,http://qkqxzb.qingk.cn/live/lstvsd.flv
临沭生活,http://qkqxzb.qingk.cn/live/lylsshtv.flv
临沭党建,http://qkqxzb.qingk.cn/live/lylszxtv.flv
莱阳新闻综合,http://qkqxzb.qingk.cn/live/laiyangtv1.flv
莱阳民生综艺,http://qkqxzb.qingk.cn/live/laiyangtv2.flv
宁阳综合,http://qkqxzb.qingk.cn/live/nytv1.flv
泰安综合,http://qkqxzb.qingk.cn/live/tatvnews.flv
泰安公共,http://qkqxzb.qingk.cn/live/tatvpublic.flv
泰安科教,http://qkqxzb.qingk.cn/live/tatvdang.flv
郯城一套,http://qkqxzb.qingk.cn/live/sdtctv1.flv
郯城二套,http://qkqxzb.qingk.cn/live/sdtctv2.flv
五莲新闻综合,http://qkqxzb.qingk.cn/live/wltvsjt001.flv
五莲文化旅游,http://qkqxzb.qingk.cn/live/wltvsjt002.flv
夏津综合,http://qkqxzb.qingk.cn/live/xjzh.flv
夏津公共,http://qkqxzb.qingk.cn/live/xjgg.flv
郓城新闻综合,http://24tl.qingk.cn/live/yctv1.flv
郓城民生综艺,http://24tl.qingk.cn/live/yctv2.flv
周村TV-1,http://24tl.qingk.cn/live/zhoucuntv1.flv
周村TV-2,http://24tl.qingk.cn/live/zhoucuntv2.flv
张店一套,http://qkqxzb.qingk.cn/live/zbtv1.flv
张店二套,http://qkqxzb.qingk.cn/live/zbtv2.flv
乳山新闻综合,http://24tl.qingk.cn/live/rstv1.flv
乳山生活,http://24tl.qingk.cn/live/rstv2.flv
长岛综合,http://24tl.qingk.cn/live/ytcdzh.flv
河东综合,http://qkqxzb.qingk.cn/live/linjinghedongtai2.flv
河东影视,http://qkqxzb.qingk.cn/live/linjinghedongtai1.flv
诸城新闻综合,http://qkqxzb.qingk.cn/live/zctvxw.flv
生活娱乐,http://qkqxzb.qingk.cn/live/zctvyl.flv
牡丹电视台一套,http://qkqxzb.qingk.cn/live/mdqtv1.flv
牡丹电视台二套,http://qkqxzb.qingk.cn/live/mdqtv2.flv
定陶新闻,http://24tl.qingk.cn/live/dtxwtv.flv
东明新闻综合,http://24tl.qingk.cn/live/dmtv1.flv
东营区新闻综合,http://24tl.qingk.cn/live/dyqtvch1.flv
东营区科教影视,http://24tl.qingk.cn/live/dyqtvch2.flv
历城新闻,http://qkqxzb.qingk.cn/live/lcxwpd.flv
历城影视,http://qkqxzb.qingk.cn/live/lcyspd.flv
齐河新闻,http://qkqxzb.qingk.cn/live/qhtv01.flv
齐河党建,http://qkqxzb.qingk.cn/live/qhtv02.flv
河南都市台,http://player.200877926.top/18/tv.php?tv=hayx&id=82
新郑综合,http://live.dxhmt.cn:9081/tv/10184-1.m3u8
中牟综合,http://live.dxhmt.cn:9081/tv/10122-1.m3u8
焦作综合,http://218.29.208.43:90/hls/pd1.m3u8
焦作公共,http://218.29.208.43:90/hls/pd2.m3u8
焦作教育,http://218.29.208.43:90/hls/pd3.m3u8
焦作晴彩,http://218.29.208.43:90/hls/pd4.m3u8
沁阳综合,http://live.qinyangtv.com/channel1/sd/live.m3u8
沁阳文化旅游,http://live.qinyangtv.com/channel2/sd/live.m3u8
新密新闻,http://qkqxzb.qingk.cn/live/xinmixinwenzonghe.flv
宝丰一套,http://qkqxzb.qingk.cn/live/baofeng1.flv
宝丰二套,http://qkqxzb.qingk.cn/live/baofeng2.flv
宝丰党建,http://qkqxzb.qingk.cn/live/baofeng3.flv
汝州新闻,http://24tl.qingk.cn/live/rzxwtv.flv
汝州生活,http://24tl.qingk.cn/live/rzshtv.flv
汝州文娱,http://24tl.qingk.cn/live/rzkltv.flv
汝州党建,http://24tl.qingk.cn/live/rzdjtv.flv
信阳新闻综合,http://qkqxzb.qingk.cn/live/xytv02.flv
信阳公共,http://qkqxzb.qingk.cn/live/xytv01.flv
睛彩信阳,http://qkqxzb.qingk.cn/live/xytv03.flv
信阳狮河,http://qkqxzb.qingk.cn/live/xytv05.flv
信阳平桥,http://qkqxzb.qingk.cn/live/xytv06.flv
西华综合频道,http://38472.hlsplay.aodianyun.com/tv_radio_38472/tv_channel_796.m3u8
建安电视台,http://live.dxhmt.cn:9081/tv/11003-1.m3u8
孟州电视台,http://live.dxhmt.cn:9081/tv/10883-1.m3u8
罗山电视台,http://live.dxhmt.cn:9081/tv/11521-1.m3u8
沈丘新闻综合,http://qkqxzb.qingk.cn/live/sqxwzh.flv
沈丘经济生活,http://qkqxzb.qingk.cn/live/sqjjsh.flv
荥阳新闻,http://qkqxzb.qingk.cn/live/xyzh1.flv
荥阳公共,http://qkqxzb.qingk.cn/live/xyggpd.flv
荥阳影视,http://qkqxzb.qingk.cn/live/xyyspd.flv
陕西卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225850/1.m3u8
镇安电视台,http://qkqxzb.qingk.cn/live/zatv-1.flv
旬阳新闻综合,http://24tl.qingk.cn/live/xytv2.flv
旬阳民生文化,http://24tl.qingk.cn/live/xytv1.flv
蓝田综合,http://qkqxzb.qingk.cn/live/ltzh.flv
宝鸡综合,http://qkqxzb.qingk.cn/live/bjtvzh.flv
宝鸡经济,http://qkqxzb.qingk.cn/live/bjtvjj.flv
宝鸡文艺,http://qkqxzb.qingk.cn/live/bjtvwm.flv
礼泉新闻,http://24tl.qingk.cn/live/lqxw.flv
礼泉果乡,http://24tl.qingk.cn/live/lqgx.flv
铜川新闻综合,http://24tl.qingk.cn/live/tctv1.flv
铜川文化娱乐,http://24tl.qingk.cn/live/tctv2.flv
延安综合,http://24tl.qingk.cn/live/yatv.flv
延安公共,http://24tl.qingk.cn/live/yatv2.flv
宝塔电视台,http://24tl.qingk.cn/live/bttv.flv
安徽卫视,http://ivi.bupt.edu.cn/hls/ahhd.m3u8
宿州新闻综合,http://live.ahsz.tv/video/s10001-szzh/index.m3u8
长丰新闻综合,http://218.23.114.19:1935/live/xinwen/playlist.m3u8
长丰生活影院,http://218.23.114.19:1935/live/yingshi/playlist.m3u8
东至新闻综合,http://223.247.33.124:1935/live/zonghe/playlist.m3u8
青阳电视一套,http://111.38.103.210:1935/live/yitao/playlist.m3u8
青阳电视二套,http://111.38.103.210:1935/live/ertao/playlist.m3u8
凤台综合频道,http://60.175.115.119:1935/live/zonghe/playlist.m3u8
凤台文化生活,http://60.175.115.119:1935/live/wenhua/playlist.m3u8
芜湖县新闻综合,http://220.178.172.47:8090/live/ch0.m3u8
芜湖县影视频道,http://220.178.172.47:8090/live/ch1.m3u8
浙江卫视,http://yf-m-l.cztv.com/channels/lantian/channel01/1080p.m3u8?k=7e9de3ece952fb82ea1cfe50b0c86431&t=1577116852
浙江钱江,http://hw-m-l.cztv.com/channels/lantian/channel02/1080p.m3u8?k=ace136d16e3700972b06cca5316b34d8&t=1577153432
浙江经视生活,http://yd-m-l.cztv.com/channels/lantian/channel03/1080p.m3u8?k=3bc164885721feecc386b066a39b8567&t=1577153471
浙江教育科技,http://yf-m-l.cztv.com/channels/lantian/channel04/1080p.m3u8?k=081fd5478f77ca96d036894bd58f31f7&t=1577153579
浙江影视娱乐,http://yd-m-l.cztv.com/channels/lantian/channel05/1080p.m3u8?k=79b277c166767a9e072b9629b446d4e9&t=1577153637
浙江6套,http://hw-m-l.cztv.com/channels/lantian/channel06/1080p.m3u8?k=7902d458851930a3cab9763349e1425c&t=1577153702
浙江公共频道,http://hw-m-l.cztv.com/channels/lantian/channel07/1080p.m3u8?k=4812130c6c3788cf5c6a6ba64a47678c&t=1577153743
浙江少儿频道,http://hw-m-l.cztv.com/channels/lantian/channel08/1080p.m3u8?k=1a7559a51eeb880b021619a07f463ac4&t=1577153787
浙江留学频道,http://hw-m-l.cztv.com/channels/lantian/channel09/1080p.m3u8?k=e50bfc43311fc5aecad39f294634bb01&t=1577153817
浙江国际,http://hw-m-l.cztv.com/channels/lantian/channel10/1080p.m3u8?k=48877e6c28c2a0215eb8712eb48b888d&t=1577153884
浙江数码,http://yf-m-l.cztv.com/channels/lantian/channel12/1080p.m3u8?k=be3395c0fc4f07f9bc5ca2098d55687f&t=1577153951
杭州HTV-1,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229307/index.m3u8
杭州HTV-2,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229310/index.m3u8
杭州HTV-3,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229313/index.m3u8
杭州HTV-4,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229377/index.m3u8
杭州HTV-5,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229316/index.m3u8
甘肃卫视,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=142&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
甘肃经济频道,http://stream.gstv.com.cn/jjpd/sd/live.m3u8
甘肃少儿频道,http://stream.gstv.com.cn/sepd/sd/live.m3u8
甘肃公共频道,http://stream.gstv.com.cn/ggpd/sd/live.m3u8
甘肃文化影视,http://stream.gstv.com.cn/whys/sd/live.m3u8
甘肃移动电视,http://stream.gstv.com.cn/ydds/sd/live.m3u8
甘肃品质生活,http://stream.gstv.com.cn/pzsh/sd/live.m3u8
酒泉公共,http://117.156.28.119/270000001111/1110000002/index.m3u8
金昌综合频道,http://stream4.liveyun.hoge.cn/ch02/sd/live.m3u8
金昌公共频道,http://stream4.liveyun.hoge.cn/ch01/sd/live.m3u8
武汉综合,http://stream.appwuhan.com/1tzb/sd/live.m3u8
